ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2023;4;GLO;SBMG;SABE;9999;Y;NA;176,00;2
2023;4;GLO;SBMG;SABE;9999;Y;NA;199,00;2
2023;4;GLO;SBMG;SABE;9999;Y;NA;207,00;2
2023;4;GLO;SBMG;SABE;9999;Y;NA;248,00;1
2023;4;GLO;SBMG;SABE;SBMG;Y;Y;365,00;2
2023;4;GLO;SBMG;SAME;9999;Y;NA;273,00;4
2023;4;GLO;SBMG;SAME;SBMG;Y;Y;850,00;2
2023;4;GLO;SBMG;SLVR;9999;Y;NA;225,00;5
2023;4;GLO;SBMG;SUMU;9999;Y;NA;150,00;1
2023;4;GLO;SBMK;SABE;9999;Y;NA;182,00;1
2023;4;GLO;SBMK;SABE;9999;Y;NA;210,00;2
2023;4;GLO;SBMK;SABE;9999;Y;NA;440,00;2
2023;4;GLO;SBMK;SABE;SBMK;Y;Y;323,00;2
2023;4;GLO;SBMK;SABE;SBMK;Y;Y;358,00;1
2023;4;GLO;SBMK;SABE;SBMK;Y;Y;363,00;2
2023;4;GLO;SBMK;SABE;SBMK;Y;Y;380,00;2
2023;4;GLO;SBMK;SABE;SBMK;Y;Y;384,00;2
2023;4;GLO;SBMK;SABE;SBMK;Y;Y;403,00;2
2023;4;GLO;SBMK;SABE;SBMK;Y;Y;429,00;2
2023;4;GLO;SBMK;SABE;SBMK;Y;Y;739,00;1
2023;4;GLO;SBMK;SAME;9999;Y;NA;279,00;2
2023;4;GLO;SBMK;SAME;9999;Y;NA;304,00;2
2023;4;GLO;SBMK;SLVR;9999;Y;NA;149,00;1
2023;4;GLO;SBMK;SLVR;SBMK;Y;Y;259,00;1
2023;4;GLO;SBMK;SUMU;SBMK;Y;Y;270,00;1
2023;4;GLO;SBMO;KMCO;SBMO;Y;Y;1378,00;3
2023;4;GLO;SBMO;SAAR;9999;Y;NA;235,00;3
2023;4;GLO;SBMO;SABE;9999;Y;NA;185,00;2
2023;4;GLO;SBMO;SABE;9999;Y;NA;201,00;2
2023;4;GLO;SBMO;SABE;9999;Y;NA;275,00;1
2023;4;GLO;SBMO;SABE;9999;Y;NA;349,00;1
2023;4;GLO;SBMO;SABE;9999;Y;NA;377,00;1
2023;4;GLO;SBMO;SABE;SBMO;Y;Y;390,00;1
2023;4;GLO;SBMO;SABE;SBMO;Y;Y;471,00;1
2023;4;GLO;SBMO;SABE;SBMO;Y;Y;561,00;2
2023;4;GLO;SBMO;SABE;SBMO;Y;Y;611,00;2
2023;4;GLO;SBMO;SABE;SBMO;Y;Y;646,00;2
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;200,00;6
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;205,00;3
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;220,00;2
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;230,00;1
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;236,00;1
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;245,00;1
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;250,00;2
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;261,00;1
2023;4;GLO;SBMO;SAEZ;9999;Y;NA;285,00;2
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;333,00;6
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;390,00;2
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;402,00;4
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;410,00;2
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;425,00;1
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;440,00;2
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;496,00;1
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;500,00;2
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;515,00;1
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;532,00;2
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;598,00;3
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;610,00;5
2023;4;GLO;SBMO;SAEZ;SBMO;Y;Y;695,00;2
2023;4;GLO;SBMO;SAME;SBMO;Y;Y;497,00;2
2023;4;GLO;SBMO;SAME;SBMO;Y;Y;631,00;2
2023;4;GLO;SBMO;SGAS;SBMO;Y;Y;654,00;1
2023;4;GLO;SBMO;SGAS;SBMO;Y;Y;679,00;2
2023;4;GLO;SBMO;SLVR;9999;Y;NA;222,00;1
2023;4;GLO;SBMO;SLVR;9999;Y;NA;283,00;1
2023;4;GLO;SBMO;SLVR;SBMO;Y;Y;420,00;1
2023;4;GLO;SBMO;SUMU;9999;Y;NA;158,00;3
2023;4;GLO;SBMO;SUMU;9999;Y;NA;171,00;2
2023;4;GLO;SBMO;SUMU;9999;Y;NA;194,00;1
2023;4;GLO;SBMO;SUMU;9999;Y;NA;221,00;1
2023;4;GLO;SBMO;SUMU;9999;Y;NA;253,00;1
2023;4;GLO;SBMO;SUMU;SBMO;Y;Y;392,00;1
2023;4;GLO;SBMO;SUMU;SBMO;Y;Y;452,00;1
2023;4;GLO;SBMQ;KMIA;9999;Y;NA;736,00;1
2023;4;GLO;SBMQ;SABE;SBMQ;Y;Y;566,00;3
2023;4;GLO;SBMQ;SABE;SBMQ;Y;Y;630,00;1
2023;4;GLO;SBMQ;SABE;SBMQ;Y;Y;730,00;1
2023;4;GLO;SBMQ;SABE;SBMQ;Y;Y;784,00;2
2023;4;GLO;SBMQ;SGAS;9999;Y;NA;175,00;1
2023;4;GLO;SBMQ;SGAS;9999;Y;NA;294,00;1
2023;4;GLO;SBMQ;SLVR;9999;Y;NA;135,00;1
2023;4;GLO;SBMQ;SLVR;9999;Y;NA;172,00;3
2023;4;GLO;SBMQ;SLVR;SBMQ;Y;Y;310,00;1
2023;4;GLO;SBMQ;SLVR;SBMQ;Y;Y;353,00;2
2023;4;GLO;SBMQ;SLVR;SBMQ;Y;Y;419,00;1
2023;4;GLO;SBNF;MDPC;SBNF;Y;Y;1104,00;4
2023;4;GLO;SBNF;SAAR;9999;Y;NA;295,00;2
2023;4;GLO;SBNF;SABE;9999;Y;NA;367,00;1
2023;4;GLO;SBNF;SABE;SBFL;Y;Y;571,00;1
2023;4;GLO;SBNF;SABE;SBNF;Y;Y;437,00;2
2023;4;GLO;SBNF;SAME;9999;Y;NA;260,00;4
2023;4;GLO;SBNF;SAME;9999;Y;NA;285,00;2
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;431,00;2
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;444,00;1
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;447,00;2
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;459,00;2
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;481,00;4
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;523,00;2
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;536,00;7
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;550,00;2
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;554,00;2
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;573,00;1
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;615,00;1
2023;4;GLO;SBNF;SAME;SBNF;Y;Y;640,00;3
2023;4;GLO;SBNF;SGAS;9999;Y;NA;254,00;1
2023;4;GLO;SBNF;SGAS;SBNF;Y;Y;463,00;1
2023;4;GLO;SBNF;SLVR;9999;Y;NA;136,00;1
2023;4;GLO;SBNF;SLVR;9999;Y;NA;161,00;1
2023;4;GLO;SBNF;SLVR;SBNF;Y;Y;315,00;2
2023;4;GLO;SBNF;SLVR;SBNF;Y;Y;329,00;1
2023;4;GLO;SBNF;SLVR;SBNF;Y;Y;377,00;1
2023;4;GLO;SBNF;SLVR;SBNF;Y;Y;401,00;1
2023;4;GLO;SBNF;SLVR;SBNF;Y;Y;457,00;1
2023;4;GLO;SBNF;SLVR;SBNF;Y;Y;481,00;1
2023;4;GLO;SBNF;SLVR;SBNF;Y;Y;529,00;1
2023;4;GLO;SBNF;SUMU;9999;Y;NA;228,00;1
2023;4;GLO;SBNF;SUMU;SBNF;Y;Y;602,00;1
2023;4;GLO;SBNF;SUMU;SBNF;Y;Y;622,00;1
2023;4;GLO;SBPA;KMCO;9999;Y;NA;370,00;2
2023;4;GLO;SBPA;KMCO;9999;Y;NA;375,00;1
2023;4;GLO;SBPA;KMCO;9999;Y;NA;391,00;3
2023;4;GLO;SBPA;KMCO;9999;Y;NA;415,00;1
2023;4;GLO;SBPA;KMCO;9999;Y;NA;442,00;1
2023;4;GLO;SBPA;KMCO;9999;Y;NA;477,00;2
2023;4;GLO;SBPA;KMCO;9999;Y;NA;523,00;2
2023;4;GLO;SBPA;KMCO;9999;Y;NA;602,00;5
2023;4;GLO;SBPA;KMCO;9999;Y;NA;626,00;5
2023;4;GLO;SBPA;KMCO;9999;Y;NA;717,00;2
2023;4;GLO;SBPA;KMCO;9999;Y;NA;738,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;510,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;530,00;6
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;575,00;6
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;580,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;599,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;600,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;603,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;620,00;4
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;648,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;662,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;690,00;3
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;691,00;3
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;714,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;808,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;814,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;819,00;3
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;855,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;859,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;915,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;986,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1035,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1048,00;3
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1053,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1058,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1060,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1092,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1096,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1123,00;4
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1160,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1185,00;2
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1209,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1218,00;1
2023;4;GLO;SBPA;KMCO;SBPA;Y;Y;1259,00;1
2023;4;GLO;SBPA;KMIA;9999;Y;NA;315,00;1
2023;4;GLO;SBPA;KMIA;9999;Y;NA;365,00;1
2023;4;GLO;SBPA;KMIA;9999;Y;NA;425,00;2
2023;4;GLO;SBPA;KMIA;9999;Y;NA;476,00;1
2023;4;GLO;SBPA;KMIA;9999;Y;NA;566,00;1
2023;4;GLO;SBPA;KMIA;SBPA;Y;Y;622,00;1
2023;4;GLO;SBPA;MDPC;SBPA;Y;Y;573,00;2
2023;4;GLO;SBPA;SABE;9999;Y;NA;314,00;1
2023;4;GLO;SBPA;SABE;9999;Y;NA;325,00;1
2023;4;GLO;SBPA;SABE;9999;Y;NA;425,00;1
2023;4;GLO;SBPA;SABE;9999;Y;NA;498,00;4
2023;4;GLO;SBPA;SABE;SBPA;Y;Y;424,00;1
2023;4;GLO;SBPA;SABE;SBPA;Y;Y;605,00;2
2023;4;GLO;SBPA;SACO;9999;Y;NA;310,00;2
2023;4;GLO;SBPA;SAME;SBPA;Y;Y;881,00;2
2023;4;GLO;SBPA;SGAS;9999;Y;NA;384,00;1
2023;4;GLO;SBPA;SGAS;SBPA;Y;Y;300,00;1
2023;4;GLO;SBPA;SGAS;SBPA;Y;Y;344,00;1
2023;4;GLO;SBPA;SGAS;SBPA;Y;Y;350,00;1
2023;4;GLO;SBPA;SGAS;SBPA;Y;Y;532,00;2
2023;4;GLO;SBPA;SGAS;SBPA;Y;Y;585,00;1
2023;4;GLO;SBPA;SLVR;9999;Y;NA;152,00;3
2023;4;GLO;SBPA;SLVR;9999;Y;NA;177,00;1
2023;4;GLO;SBPA;SLVR;9999;Y;NA;178,00;1
2023;4;GLO;SBPA;SLVR;9999;Y;NA;200,00;1
2023;4;GLO;SBPA;SLVR;9999;Y;NA;230,00;2
2023;4;GLO;SBPA;SLVR;SBGR;Y;Y;245,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;287,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;296,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;297,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;329,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;429,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;436,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;446,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;448,00;1
2023;4;GLO;SBPA;SLVR;SBPA;Y;Y;538,00;2
2023;4;GLO;SBPJ;KMCO;SBPJ;Y;Y;2065,00;2
2023;4;GLO;SBPJ;KMIA;9999;Y;NA;330,00;1
2023;4;GLO;SBPJ;KMIA;9999;Y;NA;360,00;3
2023;4;GLO;SBPJ;KMIA;9999;Y;NA;506,00;4
2023;4;GLO;SBPJ;KMIA;SBPJ;Y;Y;616,00;2
2023;4;GLO;SBPJ;KMIA;SBPJ;Y;Y;991,00;2
2023;4;GLO;SBPJ;MDPC;9999;Y;NA;564,00;1
2023;4;GLO;SBPJ;SAAR;9999;Y;NA;314,00;1
2023;4;GLO;SBPJ;SABE;SBPJ;Y;Y;617,00;1
2023;4;GLO;SBPJ;SABE;SBPJ;Y;Y;655,00;1
2023;4;GLO;SBPJ;SABE;SBPJ;Y;Y;760,00;2
2023;4;GLO;SBPJ;SGAS;9999;Y;NA;220,00;1
2023;4;GLO;SBPJ;SLVR;SBPJ;Y;Y;276,00;4
2023;4;GLO;SBPJ;SLVR;SBPJ;Y;Y;288,00;1
2023;4;GLO;SBPJ;SLVR;SBPJ;Y;Y;291,00;1
2023;4;GLO;SBPJ;SLVR;SBPJ;Y;Y;308,00;1
2023;4;GLO;SBPJ;SLVR;SBPJ;Y;Y;312,00;1
2023;4;GLO;SBPJ;SLVR;SBPJ;Y;Y;437,00;2
2023;4;GLO;SBPL;SABE;SBPL;Y;Y;657,00;1
2023;4;GLO;SBPL;SLVR;9999;Y;NA;223,00;1
2023;4;GLO;SBPL;SUMU;SBPL;Y;Y;290,00;2
2023;4;GLO;SBPL;SUMU;SBPL;Y;Y;358,00;4
2023;4;GLO;SBPS;SAAR;9999;Y;NA;439,00;1
2023;4;GLO;SBPS;SAAR;SBPS;Y;Y;476,00;1
2023;4;GLO;SBPS;SACO;9999;Y;NA;246,00;1
2023;4;GLO;SBPS;SLVR;SBPS;Y;Y;348,00;1
2023;4;GLO;SBPS;SLVR;SBPS;Y;Y;457,00;1
2023;4;GLO;SBPV;KMCO;SBPV;Y;Y;776,00;1
2023;4;GLO;SBPV;KMIA;9999;Y;NA;506,00;1
2023;4;GLO;SBPV;KMIA;9999;Y;NA;552,00;2
2023;4;GLO;SBPV;SABE;9999;Y;NA;301,00;2
2023;4;GLO;SBPV;SABE;9999;Y;NA;340,00;1
2023;4;GLO;SBPV;SABE;9999;Y;NA;377,00;1
2023;4;GLO;SBPV;SABE;SBPV;Y;Y;735,00;2
2023;4;GLO;SBPV;SAME;9999;Y;NA;274,00;2
2023;4;GLO;SBPV;SAME;SBPV;Y;Y;590,00;1
2023;4;GLO;SBPV;SGAS;9999;Y;NA;301,00;1
2023;4;GLO;SBPV;SGAS;9999;Y;NA;326,00;1
2023;4;GLO;SBRB;KMCO;9999;Y;NA;427,00;1
2023;4;GLO;SBRB;KMCO;SBRB;Y;Y;1215,00;1
2023;4;GLO;SBRB;KMIA;SBRB;Y;Y;927,00;1
2023;4;GLO;SBRB;SABE;9999;Y;NA;320,00;1
2023;4;GLO;SBRB;SGAS;9999;Y;NA;260,00;1
2023;4;GLO;SBRB;SGAS;9999;Y;NA;301,00;1
2023;4;GLO;SBRF;KMCO;9999;Y;NA;325,00;2
2023;4;GLO;SBRF;KMCO;9999;Y;NA;350,00;2
2023;4;GLO;SBRF;KMCO;9999;Y;NA;410,00;2
2023;4;GLO;SBRF;KMCO;9999;Y;NA;432,00;1
2023;4;GLO;SBRF;KMCO;9999;Y;NA;443,00;1
2023;4;GLO;SBRF;KMCO;9999;Y;NA;468,00;1
2023;4;GLO;SBRF;KMCO;9999;Y;NA;503,00;2
2023;4;GLO;SBRF;KMCO;9999;Y;NA;528,00;2
2023;4;GLO;SBRF;KMCO;9999;Y;NA;597,00;2
2023;4;GLO;SBRF;KMCO;9999;Y;NA;640,00;2
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;748,00;2
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;765,00;2
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;821,00;3
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;892,00;1
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;911,00;1
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;939,00;1
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;941,00;1
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;1041,00;1
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;1113,00;3
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;1267,00;1
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;1282,00;2
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;1310,00;4
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;1364,00;2
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;1385,00;2
2023;4;GLO;SBRF;KMCO;SBRF;Y;Y;1770,00;2
2023;4;GLO;SBRF;KMIA;9999;Y;NA;310,00;2
2023;4;GLO;SBRF;KMIA;9999;Y;NA;315,00;4
2023;4;GLO;SBRF;KMIA;9999;Y;NA;340,00;2
2023;4;GLO;SBRF;KMIA;9999;Y;NA;365,00;1
2023;4;GLO;SBRF;KMIA;9999;Y;NA;369,00;2
2023;4;GLO;SBRF;KMIA;9999;Y;NA;415,00;1
2023;4;GLO;SBRF;KMIA;9999;Y;NA;433,00;1
2023;4;GLO;SBRF;KMIA;9999;Y;NA;458,00;2
2023;4;GLO;SBRF;KMIA;9999;Y;NA;541,00;2
2023;4;GLO;SBRF;KMIA;SBRF;Y;Y;627,00;1
2023;4;GLO;SBRF;KMIA;SBRF;Y;Y;655,00;2
2023;4;GLO;SBRF;KMIA;SBRF;Y;Y;687,00;5
2023;4;GLO;SBRF;KMIA;SBRF;Y;Y;735,00;1
2023;4;GLO;SBRF;KMIA;SBRF;Y;Y;831,00;2
2023;4;GLO;SBRF;KMIA;SBRF;Y;Y;992,00;1
2023;4;GLO;SBRF;SABE;9999;Y;NA;190,00;7
2023;4;GLO;SBRF;SABE;9999;Y;NA;210,00;7
2023;4;GLO;SBRF;SABE;9999;Y;NA;215,00;3
2023;4;GLO;SBRF;SABE;9999;Y;NA;220,00;1
2023;4;GLO;SBRF;SABE;9999;Y;NA;226,00;2
2023;4;GLO;SBRF;SABE;9999;Y;NA;235,00;3
2023;4;GLO;SBRF;SABE;9999;Y;NA;238,00;1
2023;4;GLO;SBRF;SABE;9999;Y;NA;251,00;5
2023;4;GLO;SBRF;SABE;9999;Y;NA;259,00;1
2023;4;GLO;SBRF;SABE;9999;Y;NA;266,00;3
2023;4;GLO;SBRF;SABE;9999;Y;NA;284,00;4
2023;4;GLO;SBRF;SABE;9999;Y;NA;291,00;2
2023;4;GLO;SBRF;SABE;9999;Y;NA;315,00;5
2023;4;GLO;SBRF;SABE;9999;Y;NA;339,00;9
2023;4;GLO;SBRF;SABE;9999;Y;NA;367,00;7
2023;4;GLO;SBRF;SABE;9999;Y;NA;385,00;4
2023;4;GLO;SBRF;SABE;9999;Y;NA;471,00;1
2023;4;GLO;SBRF;SABE;SBFL;Y;Y;527,00;2
2023;4;GLO;SBRF;SABE;SBJP;Y;Y;496,00;4
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;374,00;3
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;380,00;3
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;390,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;394,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;405,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;415,00;6
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;430,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;436,00;4
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;450,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;452,00;3
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;466,00;3
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;469,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;470,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;476,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;484,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;486,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;488,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;502,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;509,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;516,00;4
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;521,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;525,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;527,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;542,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;549,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;554,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;556,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;560,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;570,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;584,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;586,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;595,00;3
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;600,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;606,00;2
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;612,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;645,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;669,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;674,00;3
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;754,00;1
2023;4;GLO;SBRF;SABE;SBRF;Y;Y;1522,00;7
2023;4;GLO;SBRF;SACO;SBRF;Y;Y;670,00;1
2023;4;GLO;SBRF;SACO;SBRF;Y;Y;727,00;1
2023;4;GLO;SBRF;SAME;9999;Y;NA;350,00;2
2023;4;GLO;SBRF;SAME;9999;Y;NA;570,00;2
2023;4;GLO;SBRF;SAME;9999;Y;NA;595,00;2
2023;4;GLO;SBRF;SAME;SBRF;Y;Y;856,00;2
2023;4;GLO;SBRF;SAME;SBRF;Y;Y;901,00;1
2023;4;GLO;SBRF;SLVR;9999;Y;NA;220,00;1
2023;4;GLO;SBRF;SLVR;9999;Y;NA;224,00;1
2023;4;GLO;SBRF;SLVR;SBRF;Y;Y;471,00;1
2023;4;GLO;SBRF;SLVR;SBRF;Y;Y;521,00;1
2023;4;GLO;SBRF;SUMU;9999;Y;NA;168,00;2
2023;4;GLO;SBRF;SUMU;9999;Y;NA;205,00;2
2023;4;GLO;SBRF;SUMU;9999;Y;NA;231,00;1
2023;4;GLO;SBRF;SUMU;9999;Y;NA;320,00;2
2023;4;GLO;SBRF;SUMU;9999;Y;NA;336,00;2
2023;4;GLO;SBRF;SUMU;SBRF;Y;Y;298,00;2
2023;4;GLO;SBRF;SUMU;SBRF;Y;Y;300,00;2
2023;4;GLO;SBRF;SUMU;SBRF;Y;Y;304,00;7
2023;4;GLO;SBRF;SUMU;SBRF;Y;Y;306,00;2
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;290,00;4
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;298,00;2
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;315,00;8
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;323,00;4
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;355,00;2
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;365,00;1
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;375,00;1
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;429,00;2
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;481,00;10
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;488,00;2
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;492,00;2
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;592,00;7
2023;4;GLO;SBRJ;KMCO;9999;Y;NA;883,00;1
2023;4;GLO;SBRJ;KMCO;SBGL;Y;Y;460,00;2
2023;4;GLO;SBRJ;KMCO;SBGL;Y;Y;578,00;7
2023;4;GLO;SBRJ;KMCO;SBGL;Y;Y;599,00;2
2023;4;GLO;SBRJ;KMCO;SBGL;Y;Y;644,00;2
2023;4;GLO;SBRJ;KMCO;SBGL;Y;Y;803,00;1
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;391,00;2
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;420,00;2
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;440,00;2
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;460,00;1
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;488,00;1
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;508,00;2
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;510,00;4
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;529,00;2
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;570,00;4
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;574,00;6
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;650,00;1
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;693,00;3
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;695,00;1
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;705,00;1
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;722,00;2
2023;4;GLO;SBRJ;KMCO;SBRJ;Y;Y;727,00;2
